New York City	GPE	incon002	2
British	NORP	incon003	2
Heathens	NORP	incon003	2
Columbia	GPE	incon003	2
FINANCIAL	ORG	incon003	2
ENGLAND	GPE	incon003	2
Indians	NORP	incon007	2
British	NORP	incon007	2
Patriot	NORP	incon007	2
New York	GPE	incon008	2
New York City	GPE	incon008	2
Rockefeller	PERSON	incon008	2
ASSOCIATION	ORG	incon009	2
Pennsylvania	GPE	incon013	2
LEAA	ORG	ins-rich	2
FINANCIAL	ORG	inslaw	2
CIA	ORG	inslaw2	2
FBI	ORG	inslaw2	2
Indians	NORP	inslaw4	2
Indian	NORP	inslaw4	2
Beach	PERSON	inthenam	2
Japanese	NORP	intro	2
RACIAL	ORG	issue-15	2
CHRISTIAN	NORP	issue-15	2
Zionists	NORP	issue-15	2
Judaism	NORP	issue-17	2
Judaeo	NORP	issue-18	2
Reagan	PERSON	issue-19	2
Spaniards	NORP	issue-20	2
Indian	NORP	issue-24	2
Judaism	NORP	issue-24	2
Zionist	NORP	issue-24	2
FBI	ORG	jfk-0002	2
Cubans	NORP	jfk-0003	2
Sun	LOC	jfk-echo	2
MLK	PERSON	jfk-echo	2
Richmond	GPE	jfk-echo	2
Montreal	GPE	jfk-echo	2
Owens	PERSON	jfk-echo	2
FBI	ORG	jfkkill	2
Rockefeller	PERSON	jfkmessages	2
FBI	ORG	kgbbib	2
Wackenhut	ORG	kisdeath	2
Indian	NORP	kisdeath	2
Reynolds	PERSON	kisdeath	2
IBM	ORG	kurt	2
North American	LOC	kurt	2
New York	GPE	kurt	2
Pagan	NORP	kurtresp	2
Reagan	PERSON	larouche	2
New York City	GPE	laws5	2
New York	GPE	laws5	2
Pennsylvania	GPE	laws7	2
Clinton	PERSON	laws7	2
Moon	LOC	lostkey	2
Richmond	GPE	marcheti	2
Reynolds	PERSON	mars	2
ABC	ORG	mccabe02	2
Jewish	NORP	mccabe03	2
New York Times	ORG	mccabe05	2
Jew	NORP	mccabe06	2
Canada	GPE	mccabe06	2
New York Times	ORG	mccabe07	2
Freemasons	NORP	mccabe07	2
African	NORP	mccabe07	2
Freemasonry	NORP	mccabe08	2
Russian	NORP	mccabe10	2
Jewish	NORP	mccabe10	2
Japanese	NORP	mccabe10	2
Falangists	ORG	mccabe10	2
Reynolds	PERSON	mccabe10	2
Indian	NORP	mccabe11	2
Russian	NORP	mccabe11	2
Briton	GPE	mccabe11	2
Canada	GPE	mccabe12	2
Jewish	NORP	mccabe12	2
Jews	NORP	mccabe12	2
Russian	NORP	mccabe12	2
Babylonia	GPE	mccabe12	2
Martindale	PERSON	mccabe13	2
Russian	NORP	mccabe14	2
Egyptian	NORP	mccabe15	2
Jews	NORP	mccabe15	2
Russian	NORP	mccabe15	2
Russian	NORP	mccabe17	2
Constantine	PERSON	mccabe18	2
Jewish	NORP	mccabe18	2
New York	GPE	mccabe19	2
Sun	LOC	mccabe19	2
New York	GPE	men-blck	2
North America	LOC	mindscan	2
New York	GPE	mism18	2
Russian	NORP	mism18	2
Reagan	PERSON	moynihan	2
Freemason	NORP	msnscrts	2
North Pole	LOC	msnscrts	2
KRISTALLNACHT	EVENT	nazidocs	2
New York	GPE	nazidocs	2
Gauleiter	NORP	nazidocs	2
Gypsy	NORP	nazidocs	2
WACL	ORG	no_reps	2
FBI	ORG	ntlguard	2
NSTAC	ORG	ntlguard	2
North Slope	LOC	opal	2
British	NORP	opal	2
Dropa	NORP	outline1	2
Egyptians	NORP	outline1	2
North	LOC	outline1	2
Sun	LOC	outline1	2
African	NORP	outline1	2
Pennsylvania	GPE	outline1	2
Jew	NORP	outline1	2
Zion	NORP	outline1	2
Cuban	NORP	panamatv	2
North	LOC	panamatv	2
CBS	ORG	pcensor	2
Pennsylvania	GPE	pcensor	2
Reagan	PERSON	pcensor	2
Clinton	PERSON	pcensor	2
IRAQGATE	GPE	pcensor	2
CIA	ORG	pcensor	2
Clinton	PERSON	peril	2
Reagan	PERSON	peril	2
UFO	EVENT	philaexp	2
British	NORP	pluton	2
Judaism	NORP	polit-cr	2
Russian	NORP	rat11	2
Portland	GPE	right-lf	2
Canada	GPE	right-lf	2
Pennsylvania	GPE	right-lf	2
Trilateralists	NORP	right-lf	2
Burch	PERSON	right-lf	2
Roundtables	ORG	rockfell	2
RFK	PERSON	rockfell	2
MLK	PERSON	rockfell	2
North	LOC	rockfell	2
ABC	ORG	rockfell	2
CBS	ORG	rockfell	2
New York Times	ORG	rockfell	2
Inslaw	ORG	rockfell	2
FBI	ORG	rockfell	2
CASTRO	PERSON	rockfell	2
IRAQ	GPE	rockfell	2
Briton	GPE	rockfell	2
Canada	GPE	rockfell	2
Montreal	GPE	rockfell	2
Russians	NORP	rockfell	2
Indian	NORP	rockfell	2
Masonic	NORP	rockfell	2
Japanese	NORP	rockfell	2
Vatican	GPE	sc003	2
Inslaw	ORG	sc004	2
Clinton	PERSON	sc005	2
Clinton	PERSON	sc006	2
FBI	ORG	sc009	2
Inslaw	ORG	sc009	2
IBM	ORG	sc011	2
Vyrdolak	PERSON	sc013	2
Clinton	PERSON	sc014	2
CIA	ORG	sc014	2
Rockefeller	PERSON	sc016	2
Indiana	NORP	sc019	2
CIA	ORG	sc020	2
Rockefellers	PERSON	sc021	2
Sun	LOC	sc021	2
Rockefeller	PERSON	scientol	2
Canada	GPE	scientol	2
Catholics	NORP	secret	2
New York Times	ORG	secret	2
New York	GPE	secret	2
Indians	NORP	secret	2
Jewish	NORP	secret	2
Catholics	NORP	secretw	2
New York Times	ORG	secretw	2
New York	GPE	secretw	2
Indians	NORP	secretw	2
Jewish	NORP	secretw	2
Anchorage	GPE	sem5	2
New York Times	ORG	shoah001	2
Russian	NORP	shoah004	2
New York City	GPE	sklbones	2
Rockefellers	PERSON	skolnick9503	2
North	LOC	ssew	2
Cuban	NORP	ssew	2
Anchorage	GPE	ssew	2
McCarthy	PERSON	taking	2
Sundance	LOC	taking	2
North	LOC	taking	2
Owens	PERSON	taking	2
North Pole	LOC	tesla2	2
Ramakrishna	PERSON	teslaved	2
Canada	GPE	teslaved	2
New York Times	ORG	teslaved	2
Koresh	PERSON	theory	2
Sunday	LOC	twins	2
Vietnamese	NORP	uni-cons	2
NRO	ORG	uni-cons	2
Crill	PERSON	uni-cons	2
Russians	NORP	walker	2
Russian	NORP	walker	2
McDonald	PERSON	waves	2
Indian	NORP	waves	2
Canada	GPE	web	2
Northern	PERSON	web	2
EBES	PERSON	web	2
JDL	ORG	wtcbomb1	2
Jew	NORP	wtcbomb1	2
Nicaraguan	NORP	wtcbomb4	2
Locust	PERSON	9dims	1
Nostradameus	PERSON	9dims	1
FBI	ORG	666_ibm	1
Eurocheque	ORG	666_ibm	1
CitiCorp	ORG	666_ibm	1
Westminster	GPE	666_ibm	1
CIA	ORG	666_ibm	1
Zion	NORP	a-z-cons	1
Jewish	NORP	a-z-cons	1
Rockefeller	PERSON	a-z-cons	1
ILLUMINATI	ORG	a-z-cons	1
Russian	NORP	a-z-cons	1
Cubans	NORP	a-z-cons	1
MARCONI	PERSON	a-z-cons	1
Vatican	GPE	a-z-cons	1
Catholic	NORP	a-z-cons	1
YAKUZA	ORG	a-z-cons	1
ZAGREB	GPE	a-z-cons	1
New York	GPE	cncka002	1
FBI	ORG	cncka002	1
Zapruder	PERSON	cncka003	1
Danvers	GPE	cncka003	1
North Avenue	LOC	compse	1
New York	GPE	compse	1
Moon	LOC	consp	1
FBI	ORG	consp	1
North	LOC	consp	1
Canada	GPE	consp	1
North Pole	LOC	consp	1
New York	GPE	consp	1
North Treaty	LOC	consp	1
Freemasons	NORP	consp	1
MAJIC	ORG	consp	1
Indian	NORP	consp	1
Zionist	NORP	consp	1
Columbia	GPE	contra	1
Owen	PERSON	contra	1
North	LOC	contra	1
Egyptian	NORP	contrcia	1
Nicaraguan	NORP	contrcia	1
Cuban	NORP	contrcia	1
Meo	NORP	contrcia	1
New York City	GPE	control	1
Beethoven	PERSON	control	1
New York	GPE	corpdem	1
African	NORP	corpdem	1
Haitian	NORP	corpdem	1
Russians	NORP	cotd9311	1
Montreal	GPE	cotd9311	1
Owen	PERSON	crybaby	1
Buffalo	GPE	crybaby	1
EVENTS	EVENT	crybaby	1
British	NORP	crybaby	1
Cubans	NORP	dallas	1
McGovern	PERSON	dallas	1
Russian	NORP	dallas	1
McDonald	PERSON	dallas	1
ABC	ORG	dallas	1
Indians	NORP	dark1	1
New York	GPE	deaths	1
Sundry	LOC	deskgen	1
New York City	GPE	dictator	1
New York	GPE	dictator	1
CIA	ORG	dicthere	1
North Korea	LOC	diplomat	1
Canada	GPE	diseas	1
Maxwell	PERSON	dpalma5	1
North	LOC	drug-cia	1
Reagan	PERSON	drugrunr	1
Columbia	GPE	drugrunr	1
Baltimore	GPE	drugrunr	1
Sun	LOC	drugrunr	1
Sunn	LOC	evol-110	1
Beach	PERSON	evol-110	1
Canada	GPE	evol-110	1
Japanese	NORP	evol-110	1
Patriotic	NORP	evol-110	1
Patriots	NORP	exec_ord	1
New York City	GPE	exec_ord	1
Columbia	GPE	exec_ord	1
North Carolina	LOC	exec_ord	1
North Dakota	LOC	exec_ord	1
Gramm	PERSON	exec_ord	1
Patriot	NORP	exec_ord	1
Northern Ireland	LOC	exec_ord	1
Moon	LOC	exec_ord	1
Vatican	GPE	exec_ord	1
WACL	ORG	exec_ord	1
MKULTRA	ORG	exec_ord	1
Nicaraguan	NORP	exec_ord	1
North Next	LOC	exec_ord	1
UFOs	EVENT	exec_ord	1
Russian	NORP	exec_ord	1
North Command	LOC	exec_ord	1
Patriots	NORP	executiv	1
New York City	GPE	executiv	1
Columbia	GPE	executiv	1
North Carolina	LOC	executiv	1
North Dakota	LOC	executiv	1
Gramm	PERSON	executiv	1
Patriot	NORP	executiv	1
Northern Ireland	LOC	executiv	1
Moon	LOC	executiv	1
Vatican	GPE	executiv	1
WACL	ORG	executiv	1
MKULTRA	ORG	executiv	1
Nicaraguan	NORP	executiv	1
North Next	LOC	executiv	1
UFOs	EVENT	executiv	1
Russian	NORP	executiv	1
North Command	LOC	executiv	1
Haitians	NORP	fakeaids	1
New York City	GPE	fakeaids	1
Indians	NORP	fakeaids	1
Japanese	NORP	fakeaids	1
CIA	ORG	fakeaids	1
Patriot	NORP	fakeaids	1
Indian	NORP	fakeaids	1
Jews	NORP	fakeaids	1
Columbia	GPE	fbi-fone	1
Patriots	NORP	fema-1	1
New York City	GPE	fema-1	1
Columbia	GPE	fema-1	1
North Carolina	LOC	fema-1	1
North Dakota	LOC	fema-1	1
New York Times	ORG	fema-1	1
Gramm	PERSON	fema-2	1
Patriot	NORP	fema-2	1
Pennsylvania	GPE	fema-2	1
Northern	PERSON	fema-2	1
Indian	NORP	fema-2	1
Moon	LOC	fema-2	1
Vatican	GPE	fema-2	1
WACL	ORG	fema-2	1
MKULTRA	ORG	fema-2	1
Nicaraguan	NORP	fema-2	1
North Next	LOC	fema-2	1
New York Times	ORG	fema-3	1
UFOs	EVENT	fema-3	1
Russian	NORP	fema-3	1
North Command	LOC	fema-3	1
Columbia	GPE	femabust	1
New York	GPE	femabust	1
New York	GPE	foia	1
Albany	GPE	foia	1
Albuquerque	GPE	foia	1
Anchorage	GPE	foia	1
Baltimore	GPE	foia	1
Buffalo	GPE	foia	1
Butte	GPE	foia	1
Columbia	GPE	foia	1
Indianapolis	NORP	foia	1
Northshore	PERSON	foia	1
Milwaukee	GPE	foia	1
Portland	GPE	foia	1
Richmond	GPE	foia	1
Sacramento	GPE	foia	1
Johnston	PERSON	forg0int	1
British	NORP	forg0int	1
North	LOC	forg0int	1
Evangelists	NORP	forg0int	1
Constantine	PERSON	forg0int	1
Sun	LOC	forg0int	1
PAGAN	NORP	forg0int	1
Jewry	NORP	forg1	1
Pennsylvania	GPE	forg1	1
African	NORP	forg1	1
PAGANISM	NORP	forg1	1
Pharselis	LOC	forg1	1
Nazareth	GPE	forg1	1
New York	GPE	forg1	1
Egyptian	NORP	forg1	1
British	NORP	forg1	1
Northern	PERSON	forg1	1
Judaic	NORP	forg1	1
Evangelist	NORP	forg1	1
Judaistic	NORP	forg1	1
Jew	NORP	forg1	1
Judaea	NORP	forg1	1
Columbia	GPE	forg1	1
New York City	GPE	forg1	1
Buffalo	GPE	forg1	1
Zion	NORP	forg2	1
Westminster	GPE	forg2	1
Monks	NORP	forg2	1
Grammarians	PERSON	forg3	1
Nazareth	GPE	forg3	1
Evangelists	NORP	forg3	1
Vatican	GPE	forg3	1
New York	GPE	forg3	1
Constitantinoble	GPE	forg3	1
Vespasian	PERSON	forg3	1
Egyptian	NORP	forg3	1
Columbia	GPE	forg3	1
New York City	GPE	forg3	1
Buffalo	GPE	forg3	1
Infidels	NORP	forg4	1
African	NORP	forg4	1
Sundry	LOC	forg5	1
Judaea	NORP	forg5	1
Egyptian	NORP	forg5	1
Babylon	GPE	forg5	1
Columbia	GPE	forg5	1
New York City	GPE	forg5	1
Buffalo	GPE	forg5	1
Egyptians	NORP	forg6	1
CHRISTIAN	NORP	forg6	1
Annals	ORG	forg6	1
MARTYRS	NORP	forg6	1
PAGAN	NORP	forg6	1
Jewish	NORP	forg6	1
Grammar	PERSON	forg6	1
Nazareth	GPE	forg6	1
Russians	NORP	forg6	1
Evangelist	NORP	forg6	1
Judaism	NORP	forg7	1
Jewry	NORP	forg7	1
Catholicism	NORP	forg7	1
Egyptians	NORP	forg7	1
Moon	LOC	forg7	1
Annals	ORG	forg7	1
Jurisconsults	NORP	forg7	1
MARTYRS	NORP	forg7	1
CANADA	GPE	forward	1
New York	GPE	free-trd	1
Freemsons	NORP	freeasoc	1
Japanese	NORP	freetrd2	1
New York	GPE	germ	1
Reagan	PERSON	germ	1
New York Times	ORG	germ	1
UFOs	EVENT	germ	1
ABC	ORG	global	1
CBS	ORG	global	1
New York City	GPE	global	1
Reagan	PERSON	global	1
Pennsylvania	GPE	goldtrig	1
North Carolina	LOC	goldtrig	1
PREVENT	EVENT	goldtrig	1
KTOK	ORG	goldtrig	1
in\j\Montreal	GPE	goldtrig	1
FBI	ORG	goldtrig	1
McCarthy	PERSON	govt-imp	1
Tesla	PERSON	gravity	1
Indian	NORP	gravity	1
Indian	NORP	gun-ctrl	1
Northwest	PERSON	gun-ctrl	1
Reagan	PERSON	handbank	1
Beach	PERSON	handbank	1
McDonald	PERSON	handbank	1
CBS	ORG	handbank	1
Vietnamese	NORP	handbank	1
African	NORP	handbank	1
Egyptian	NORP	handbank	1
Physiocrats	NORP	hertecon	1
Japanese	NORP	hertecon	1
Reagan	PERSON	hoover	1
Zapruder	PERSON	hoover	1
Pennsylvania	GPE	hoover	1
COMMERCIAL	ORG	hr-3515	1
PREVENTION	EVENT	hr-3515	1
Indiana	NORP	hr-3515	1
New York	GPE	hr-3515	1
Pennsylvania	GPE	hr-3515	1
Diamond	PERSON	hr-3515	1
Columbia	GPE	hr-3515	1
Japanese	NORP	idaho	1
Baltimore	GPE	idaho	1
North Pole	LOC	idaho	1
Columbia	GPE	if_entap	1
Zion	NORP	if_entap	1
Egyptian	NORP	if_entap	1
Evangelist	NORP	if_entap	1
Baltimore	GPE	if_felcr	1
Pennsylvania	GPE	if_felcr	1
Jewel	NORP	if_felcr	1
Indian	NORP	if_felcr	1
Grammar	PERSON	if_felcr	1
North Star	LOC	if_felcr	1
Nazareth	GPE	if_felcr	1
Columbia	GPE	if_felcr	1
ILLUMINATI	ORG	illumhis	1
North America	LOC	illumhis	1
Babylon	GPE	illumhis	1
Africanus	NORP	illumhis	1
Nazareth	GPE	illumhis	1
Judaism	NORP	illumhis	1
North India	LOC	illumhis	1
Diamond	PERSON	illumhis	1
Zionism	NORP	illumhis	1
Catholic	NORP	illumhis	1
North Korean	LOC	illumhis	1
Clinton	PERSON	illumhis	1
Mooney	LOC	illumhis	1
Reynolds	PERSON	illumhis	1
Beach	PERSON	illumhis	1
Reagan	PERSON	illumhis	1
LEAA	ORG	illumhis	1
Astronauts	NORP	illumhis	1
Baltimore	GPE	illumhis	1
Carbondale	GPE	illumhis	1
Butterfield	GPE	illumhis	1
Canada	GPE	illumin	1
Indiana	NORP	illumin	1
North Mines	LOC	illumin	1
McDonald	PERSON	illumin	1
Reynolds	PERSON	illumin	1
Masonic	NORP	illumin	1
Sunnyvale	LOC	illumin	1
Reagan	PERSON	illumin	1
Catholicism	NORP	illumina	1
North Germany	LOC	illumina	1
Catholic	NORP	illumina	1
Freemason	NORP	illumina	1
Jews	NORP	illumina	1
SOCIAL	ORG	inc-tax	1
Birmingham	GPE	incon001	1
North Review	LOC	incon001	1
MARCONI	PERSON	incon001	1
McCarthy	PERSON	incon001	1
CHRISTIAN	NORP	incon001	1
Sun	LOC	incon001	1
Indian	NORP	incon001	1
Owen	PERSON	incon001	1
North	LOC	incon001	1
Japanese	NORP	incon001	1
Canada	GPE	incon001	1
Montreal	GPE	incon001	1
North Continent	LOC	incon001	1
Beach	PERSON	incon002	1
Heathens	NORP	incon002	1
Judah	NORP	incon002	1
North Carolina	LOC	incon002	1
OFFICIAL	ORG	incon002	1
FBI	ORG	incon002	1
Canada	GPE	incon002	1
Patriot	NORP	incon002	1
Judah	NORP	incon003	1
COMMERCIAL	ORG	incon003	1
Patriot	NORP	incon003	1
SEVENTEENTH	EVENT	incon003	1
Framer	NORP	incon003	1
Vatican	GPE	incon003	1
North Coast	LOC	incon003	1
Russian	NORP	incon003	1
JUSTICIABLE	ORG	incon003	1
Jewish	NORP	incon003	1
Albany	GPE	incon003	1
CRUCIAL	ORG	incon003	1
Nicaraguan	NORP	incon003	1
PREVENTION	EVENT	incon007	1
Jews	NORP	incon007	1
Baltimore	GPE	incon007	1
New York City	GPE	incon007	1
SPECIAL	ORG	incon007	1
JURORS	NORP	incon007	1
Indian	NORP	incon007	1
Pennsylvania	GPE	incon007	1
ARTIFICIAL	ORG	incon007	1
North Carolina	LOC	incon007	1
ASSOCIATION	ORG	incon007	1
Sacramento	GPE	incon007	1
Vietnamese	NORP	incon007	1
CHRISTIAN	NORP	incon007	1
COMMERCIAL	ORG	incon008	1
Babylonia	GPE	incon008	1
Owen	PERSON	incon008	1
BENEFICIAL	ORG	incon008	1
Columbia	GPE	incon013	1
JUDICIARY	ORG	incon013	1
ABC	ORG	infmnply	1
CBS	ORG	infmnply	1
New York	GPE	infmnply	1
IBM	ORG	infmnply	1
Sun	LOC	infmnply	1
IBM	ORG	info-tmp	1
IBM	ORG	ins-rich	1
Columbia	GPE	ins-rich	1
Pennsylvania	GPE	ins-rich	1
North Atlantic	LOC	ins-rich	1
Russians	NORP	ins-rich	1
British	NORP	ins-rich	1
Montreal	GPE	ins-rich	1
Wackenhut	ORG	ins-rich	1
FBI	ORG	ins-rich	1
FBI	ORG	inslaw	1
New York Times	ORG	inslaw	1
North	LOC	inslaw	1
British	NORP	inslaw2	1
Northern	PERSON	inslaw2	1
WACKENHUT	ORG	inslaw2	1
New York	GPE	inslaw2	1
New York Times	ORG	inslaw2	1
NEWSBYTES	ORG	inslaw2	1
ABC	ORG	inslaw2	1
Catholic	NORP	inslaw2	1
Indian	NORP	inslaw2	1
ABC	ORG	inslaw3	1
CIA	ORG	inslaw3	1
UFO	EVENT	inslaw3	1
Canada	GPE	inslaw3	1
FBI	ORG	inslaw3	1
Pennsylvania	GPE	inslaw3	1
North Command	LOC	inslaw4	1
British	NORP	inslaw4	1
ABC	ORG	inthenam	1
New York	GPE	inthenam	1
Africans	NORP	inthenam	1
REBELS	PERSON	inthenam	1
New York Times	ORG	inthenam	1
North	LOC	inthenam	1
North Vietnam	LOC	inthenam	1
Sun	LOC	intro	1
Catholic	NORP	intro	1
Tesla	PERSON	intro	1
Canada	GPE	iraqmiss	1
SPECIAL	ORG	ironmoun	1
North Vietnam	LOC	ironmoun	1
Northern European	LOC	ironmoun	1
Columbian	GPE	ironmoun	1
Beethoven	PERSON	ironmoun	1
Canada	GPE	ironmoun	1
North Whitehead	LOC	ironmoun	1
Sun	LOC	issue-15	1
Reagan	PERSON	issue-15	1
Trilateralists	NORP	issue-15	1
Russian	NORP	issue-15	1
Catholic	NORP	issue-15	1
Japanese	NORP	issue-15	1
Japanese	NORP	issue-17	1
Vietnamese	NORP	issue-17	1
Cubans	NORP	issue-17	1
Catholic	NORP	issue-17	1
New York	GPE	issue-17	1
British	NORP	issue-18	1
Indians	NORP	issue-18	1
Paganism	NORP	issue-18	1
Moonies	LOC	issue-18	1
North Africa	LOC	issue-19	1
Moonies	LOC	issue-19	1
Beach	PERSON	issue-19	1
North Carolina	LOC	issue-19	1
Judaic	NORP	issue-20	1
North	LOC	issue-20	1
Indian	NORP	issue-20	1
RACIAL	ORG	issue-20	1
Cubans	NORP	issue-20	1
Haitians	NORP	issue-20	1
Judaism	NORP	issue-20	1
Russians	NORP	issue-20	1
Masonic	NORP	issue-20	1
Egotists	NORP	issue-20	1
Beach	PERSON	issue-21	1
Jewieh	NORP	issue-21	1
Jew	NORP	issue-21	1
Judaism	NORP	issue-21	1
Patriots	NORP	issue-24	1
British	NORP	issue-24	1
North	LOC	issue-24	1
PHYSICIAN	ORG	issue-24	1
RACIAL	ORG	issue-24	1
Catholic	NORP	issue-24	1
FBI	ORG	issue-24	1
CIA	ORG	issue-24	1
Canada	GPE	issue-24	1
Judah	NORP	issue-25	1
Babylonia	GPE	issue-25	1
Zion	NORP	issue-25	1
African	NORP	issue-25	1
Indiana	NORP	issue-26	1
Beach	PERSON	issue-26	1
Russian	NORP	issue-26	1
Judaism	NORP	issue-26	1
Vespasian	PERSON	issue-26	1
Duce	NORP	italy	1
North Organization	LOC	italy	1
Freemasonry	NORP	italy	1
Catholic	NORP	italy	1
Reagan	PERSON	italy	1
Russian	NORP	jfk-0003	1
Dodd	PERSON	jfk-echo	1
Grammer	PERSON	jfk-echo	1
Canada	GPE	jfk-echo	1
Albany	GPE	jfk-echo	1
Milwaukee	GPE	jfk-echo	1
Ramparts	ORG	jfk-echo	1
Nicaraguan	NORP	jfk-echo	1
Reynolds	PERSON	jfk-echo	1
ABC	ORG	jfk-echo	1
Pennsylvania	GPE	jfk-echo	1
Japanese	NORP	jfk-echo	1
McCarthy	PERSON	jfk-echo	1
McCone	PERSON	jfk-echo	1
North	LOC	jfk-echo	1
Dodd	PERSON	jfkmessages	1
Pennsylvania	GPE	jfkmessages	1
Maxwell	PERSON	jfkmessages	1
CBS	ORG	jfkmessages	1
Reagan	PERSON	jfkques	1
North	LOC	jfkques	1
Russian	NORP	kgbbib	1
Buffalo	GPE	kisdeath	1
North Ridgeville	LOC	kisdeath	1
Babylonian	GPE	kurt	1
Egyptian	NORP	kurt	1
ASSOCIATION	ORG	kurt	1
Japanese	NORP	kurt	1
Northwest	PERSON	kurtresp	1
CHRISTIAN	NORP	kurtresp	1
Jews	NORP	kurtresp	1
Reaganbush	PERSON	kurtresp	1
NDPC	ORG	larouche	1
Jewish	NORP	larouche	1
IBM	ORG	laws2	1
Indian	NORP	laws3	1
IBM	ORG	laws3	1
Pennsylvania	GPE	laws4	1
IBM	ORG	laws4	1
IBM	ORG	laws5	1
Portland	GPE	laws6	1
IBM	ORG	laws6	1
IBM	ORG	laws7	1
Beach	PERSON	lbtygate	1
Zionist	NORP	lbtygate	1
Northwest	PERSON	libxtrem	1
Canada	GPE	lock-imm	1
CBS	ORG	lock-imm	1
Cuban	NORP	lock-imm	1
Jew	NORP	lock-imm	1
Vietnamese	NORP	lock-imm	1
North	LOC	lostkey	1
Freemason	NORP	lostkey	1
Rockefeller	PERSON	marcheti	1
British	NORP	marcheti	1
New York	GPE	marcheti	1
Jewish	NORP	marcheti	1
Nazareth	GPE	mars	1
Dodd	PERSON	mccabe01	1
Russians	NORP	mccabe01	1
Indians	NORP	mccabe01	1
Jews	NORP	mccabe01	1
Duce	NORP	mccabe01	1
New York	GPE	mccabe01	1
Spaniards	NORP	mccabe01	1
ABC	ORG	mccabe01	1
New York Times	ORG	mccabe01	1
Dodd	PERSON	mccabe02	1
North	LOC	mccabe02	1
Indian	NORP	mccabe02	1
Spaniards	NORP	mccabe03	1
Constantine	PERSON	mccabe03	1
Briton	GPE	mccabe03	1
Dodd	PERSON	mccabe03	1
Judaism	NORP	mccabe03	1
Jew	NORP	mccabe03	1
Suner	LOC	mccabe03	1
Monks	NORP	mccabe03	1
Spaniard	NORP	mccabe04	1
Jews	NORP	mccabe04	1
Freemasons	NORP	mccabe04	1
McGovern	PERSON	mccabe04	1
Duce	NORP	mccabe04	1
African	NORP	mccabe05	1
Jews	NORP	mccabe05	1
Sunday	LOC	mccabe05	1
Sun	LOC	mccabe05	1
African	NORP	mccabe06	1
Westminster	GPE	mccabe06	1
Spaniards	NORP	mccabe06	1
New York Times	ORG	mccabe06	1
Nazareth	GPE	mccabe07	1
Dodd	PERSON	mccabe07	1
Jew	NORP	mccabe07	1
North Africa	LOC	mccabe07	1
Spaniards	NORP	mccabe07	1
African	NORP	mccabe08	1
Orsenigo	PERSON	mccabe08	1
New York	GPE	mccabe08	1
New York Times	ORG	mccabe08	1
Zagreb	GPE	mccabe08	1
CHRISTIAN	NORP	mccabe09	1
New York	GPE	mccabe09	1
Monks	NORP	mccabe09	1
Jewish	NORP	mccabe09	1
New York Times	ORG	mccabe09	1
Jews	NORP	mccabe09	1
Montreal	GPE	mccabe09	1
New York	GPE	mccabe10	1
Falangist	ORG	mccabe10	1
Freemasonry	NORP	mccabe10	1
Canada	GPE	mccabe10	1
Britons	GPE	mccabe10	1
New York	GPE	mccabe11	1
Duce	NORP	mccabe11	1
Dachau	LOC	mccabe11	1
Japanese	NORP	mccabe11	1
Marconi	PERSON	mccabe11	1
Nazareth	GPE	mccabe11	1
North America	LOC	mccabe12	1
Indians	NORP	mccabe12	1
New York City	GPE	mccabe12	1
Jewess	NORP	mccabe12	1
Gauleiter	NORP	mccabe12	1
Japanese	NORP	mccabe12	1
Spaniards	NORP	mccabe12	1
Sundays	LOC	mccabe13	1
Freemasons	NORP	mccabe13	1
North	LOC	mccabe13	1
Canada	GPE	mccabe13	1
Milwaukee	GPE	mccabe13	1
Owen	PERSON	mccabe13	1
Britons	GPE	mccabe14	1
Columbia	GPE	mccabe14	1
Spaniards	NORP	mccabe14	1
Vespasian	PERSON	mccabe14	1
New York	GPE	mccabe14	1
CHRISTIAN	NORP	mccabe14	1
Duce	NORP	mccabe14	1
RACIAL	ORG	mccabe14	1
Jewish	NORP	mccabe14	1
North	LOC	mccabe15	1
Pennsylvania	GPE	mccabe15	1
Baltimore	GPE	mccabe15	1
Japanese	NORP	mccabe15	1
Duce	NORP	mccabe15	1
Freemasons	NORP	mccabe15	1
Jewish	NORP	mccabe15	1
Zion	NORP	mccabe16	1
New York Times	ORG	mccabe16	1
Jewish	NORP	mccabe16	1
Judaea	NORP	mccabe16	1
Northern	PERSON	mccabe16	1
Freemason	NORP	mccabe16	1
Beethoven	PERSON	mccabe16	1
African	NORP	mccabe16	1
New York	GPE	mccabe16	1
Canada	GPE	mccabe16	1
Dachau	LOC	mccabe17	1
Jews	NORP	mccabe17	1
Freemasonry	NORP	mccabe17	1
Columbian	GPE	mccabe17	1
North Carolina	LOC	mccabe18	1
Indians	NORP	mccabe18	1
New York	GPE	mccabe18	1
Pagan	NORP	mccabe18	1
North Italy	LOC	mccabe18	1
Montreal	GPE	mccabe18	1
Canada	GPE	mccabe18	1
Sunrise	LOC	mccabe18	1
Judaic	NORP	mccabe18	1
Jews	NORP	mccabe18	1
Babylon	GPE	mccabe18	1
Egyptian	NORP	mccabe18	1
Marconi	PERSON	mccabe19	1
Jewish	NORP	mccabe19	1
Spaniards	NORP	mccabe19	1
Freemasonry	NORP	mccabe19	1
Britons	GPE	mccabe19	1
Jews	NORP	mccabe19	1
Freemasons	NORP	mccabe19	1
Spaniard	NORP	mccabe19	1
Northern	PERSON	mccabe19	1
